content,covid_final,other_final,covid,other,either
"In addition to new, unopened packages of medical and N95 masks, gloves, gowns, eye protection, and sanitizing wipes, MemorialCare is also accepting care package items for staff working long shifts.

https://t.co/KXT2JuNXXS",0,0,False,False,False
"To the healthcare workers coming out of retirement and medical students marching to the frontlines, we can’t thank you enough for your service to our community.

https://t.co/8wKzYXhPc7",0,0,False,False,False
"Property taxes are due in 3 days -- but they shouldn’t be. During this national emergency, it is essential Governor Newsom delay the state property tax deadline and provide some relief for hardworking Californians.

https://t.co/ZamSnP7nH8",0,0,False,False,False
"It's easy for @HarleyRouda to sit and snipe from the sidelines. Since @HarleyRouda's focus is always on raising taxes, he likely doesn't understand only the governor can move the property tax deadline and only the OC Tax Collector can waive penalties (which I've asked her to do). https://t.co/a66i3gnGhT",0,0,False,False,False
"While @HarleyRouda hides behind Twitter, I will continue advocating for lower taxes and helping our citizens.",0,0,False,False,False
"Whether it's penguins, botanical gardens, or award-winning musicians, Southern California has some of the best museums and cultural centers in the nation -- and now they’re online! 

https://t.co/voEwXDZCeR",0,0,False,False,False
"Even the smallest act of kindness can make someone's day. Don’t forget to stop and admire the chalk (6 feet away from others).

https://t.co/TJMaYHiVjl",0,0,False,False,False
"Congress should move without delay to protect our employers and employees in Orange County by passing an extension of small business benefits. 

https://t.co/fVnSzjT8R7",0,0,False,False,False
"During this time of uncertainty when Californians are losing their jobs, it is essential we do everything we can to support them. Suspending #AB5 would make a big difference when we need it most.

https://t.co/NFuEJx7r5M",0,0,False,False,False
"Now is the time to give Californians as many employment opportunities as possible, and that means not burdening them with unnecessary legal restraints like AB5.

Read my full statement to the Governor:
https://t.co/Qqv9tw6MLQ",0,0,False,False,False
"Neighbors helping neighbors. Thank you, #JosLovePantry and everyone keeping these community pantries full, for your unending kindness.

https://t.co/i9YsY9krvm",0,0,False,False,False
Happy #Passover to all who celebrate! May it be a time of joy and love with friends and family (socially distant but spiritually connected). https://t.co/Pwy4XAt6Wu,0,0,False,False,False
"Delaying California’s property tax deadline would provide relief to hard working Californians during this national emergency. It’s imperative that Governor Newsom extend tomorrow’s deadline.
https://t.co/igoq8CuG5j",0,0,False,False,False
"What have you been up to during #StayAtHome? Mark all the spaces that apply, share, and tag your friends to challenge them! https://t.co/TGCktvjxhd",0,0,False,False,False
California still [has] laws on the books that attack freelancing &amp; independent contracting — work that could be a lifeline during quarantine.” #AB5 should be suspended during CA’s state of emergency to give workers flexibility to navigate this crisis https://t.co/kljnEnZEJY,0,0,False,False,False
"Guidelines are constantly changing as we learn new things about #COVID19 and resources are constantly adapting as we work through this national crisis.
You can find a thorough list of resources on our website to stay safe and up to date!
https://t.co/z9Aw9IomAd",0,0,False,False,False
"Happy Easter! Although our holiday celebrations may look different this year, I encourage everyone to enjoy the beauty of spring and to seek out ways to show kindness to others in our community. https://t.co/5mujJFVQdO",0,0,False,False,False
"As we self isolate due to #COVID, many of us are feeling the loss of shared grace &amp; blessings of religious gatherings.

Be strong, the faith we hold in ourselves &amp; in each other can be a beacon of hope.

We will come back, better than ever before! #Faith #SundayService #CD6 https://t.co/8w8VLphSOs",0.0,0.0,False,False,False
"YOU’RE INVITED — We’re discussing the future of America’s #healthcare policy &amp; how it affects you &amp; your family.

https://t.co/gLpU2ghjHg

It is time for a patient-centered approach that increases access, lowers costs &amp; protects our most vulnerable population. #CD6 #CoPolitics https://t.co/NY8cN7RSFA",0.0,0.0,False,False,False
"We look forward to discussing the latest research surrounding the #COVID pandemic and the early positive medical data. 

YOU’RE INVITED to this important interactive event Tuesday at 4:30pm mountain time at https://t.co/Oq1vPjsCZH. #CD6 https://t.co/sEyGdTHNIe https://t.co/qzvk9D3iEa",0.0,0.0,False,False,False
"Continue to be humbled by the faith &amp; confidence #CD6 delegates showed our campaign... 

ICYMI — “Republican Steve House on Saturday won the nomination to take on U.S. Rep. Jason Crow...” https://t.co/ZMpbHsVOie",0.0,0.0,False,False,False
"Thank you to everyone who joined our COVID: Virtual Town Hall. We appreciated each question and your participation. 

We look forward to more town halls in the future to discuss the topics Colorado families care about. #CD6 #CoPolitics #COVID 

WATCH: https://t.co/G6fOLsMEVJ https://t.co/dhecKyByOO",0.0,0.0,False,False,False
"This Passover, when many of faith ask “Why is this night different from all other nights,” we remember that #Passover &amp; #Easter continue despite #COVID separation.

All Americans of faith continue to be bound by strong circles of tradition that no virus can tear apart. Blessings! https://t.co/8dGLrBvH1b",0.0,0.0,False,False,False
"Sign-Up to Volunteer!

Winning in November starts today!  Click here to join our team! https://t.co/dn3XRigcP5 

#CrowsGottaGo 
#CD6
@ColoGOP
@ArapahoeGOP 
@DougCOGOP 
@GOPDenver 
@GOPelpaso 
@GOP 
@GOPChairwoman
@NRCC 
@GOPLeader 
@RNCLatinos @GOP_RED2020 https://t.co/An7cSZtDsC",0.0,0.0,False,False,False
"Just a few days before Easter and what a marvelous surprise... 

Thank you, little Lauren!  You are a wonder and a joy. ❤️ #Easter #Babies https://t.co/rM2XkWujf4",0.0,0.0,False,False,False
"Happy Easter from our family to yours.

It’s not necessary to be a Christian to celebrate Easter’s hopefulness - A belief in transformational change, light conquering dark &amp; the knowledge we can &amp; will overcome adversity.

HAPPY EASTER — God bless you! #Easter #HeHasRisen #CD6 https://t.co/T7oEDZOxba",0.0,0.0,False,False,False
"Colorado small businesses are beginning to receive much needed financial support for our economy on pause due to #COVID quarantining.  

CoBiz has received 28,469 loans totaling nearly $6 billion. More aid is coming. 

We will come back — Better than ever! #CD6 #CoPolitics https://t.co/dqinr0xrkP",0.0,0.0,False,False,False
"VIRTUAL HAPPY HOUR -- Thursday at 4pm. Steve &amp;  guests are discussing the lessons learned by Colorado millennials during #COVID quarantine.

How’s our most social age group working &amp; socializing exclusively online? Join us for this hour-long event https://t.co/gNrvr0bhTE. #CD6 https://t.co/bC9xdqELIU",0.0,0.0,False,False,False
"Testing our incredible workforce for coronavirus will be key to restarting our nation’s economy. 

More than 3.3+ million #CovidTests have been completed and 48 different tests have been authorized — So far!  #CD6 https://t.co/zVrvvu8hMK",0.0,0.0,False,False,False
"Looking forward to kicking off our VIRTUAL HAPPY HOUR at 4 o’clock... How are millennials coping with the isolation of #COVID quarantining?  

We’re discussing HOPE and restarting the U.S. economy at https://t.co/vGv7Dj6VCQ #CD6 #CoPolitics https://t.co/rMeRx6N6mw",0.0,0.0,False,False,False
"Excited to see  @AFThunderbirds will be saluting “health care workers, first responders, military members &amp; other essential personnel” this weekend @AF_Academy. 🇺🇸

THE RIGHT THING TO DO! 

Flyovers will honor Colorado’s #COVID responders. @VP Pence will attend. 👍 #CD6 https://t.co/8XmWS2GFoM",0.0,0.0,False,False,False
Looking forward to our Virtual Town Hall at 6pm to discuss the impact of #COVID on Colorado’s #Hispanic communities. #CD6 #CoPolitics  https://t.co/vGv7Djox1q https://t.co/wQbMAav2VM,0.0,0.0,False,False,False
"For Coloradans impacted by #COVID &amp; waiting for assistance — LET’S BE CLEAR.

❌  The Paycheck Protection Program is the only fund that is out of money.

❌  Nancy Pelosi, Chuck Schumer &amp; Democrats like Jason Crow are holding it up.

Stop playing politics with stimulus aid. #CD6 https://t.co/9gv6gX18m9",1.0,0.0,True,False,True
"An amazing amount of snow up in the mountains this weekend... I’m guessing I shoveled 4 feet of snow easy.

Hey, who needs the gym, right? 

And all this snow is great news for Colorado’s rivers and streams this spring! #CoWx #CoSnow #CD6 https://t.co/xIwtnuZv2v",0.0,0.0,False,False,False
"Congratulations to each of the 984 senior cadets who graduated today from @AF_Academy. Thank you for your desire to serve our great country! 🇺🇸

And thank you @VP  — for your words of strength &amp; encouragement during this challenging time. #CD6 #CoPolitics https://t.co/x0wxV9tpFJ",0.0,0.0,False,False,False
"I appreciate The Villager giving me the opportunity to share my journey of service — including my recent Rotarian trip to Kenya.

I’ve been fortunate to work with humanitarian groups like Habit for Humanity, church groups &amp; our local Salvation Army. #CD6 https://t.co/9XN5qGAjax https://t.co/nsoiI3sAGJ",0.0,0.0,False,False,False
"Reopening Colorado’s economy means providing small businesses with a financial lifeline now —&gt; So we can keep Colorado working!

❌ 22 million unemployed Americans.

❌ 22 million reasons why Democrats should STOP playing politics with the Paycheck Protection Program right now! https://t.co/4923O9QGuN",0.0,1.0,False,True,True
"Joining @Rossputin this AM on @630khow to discuss the importance of maintaining our personal liberty even during a public health concern like #COVID. Defeating the #InvisibleEnemy!

Looking forward to discussing personal responsibility &amp; freedom — and “reasonable risk.” #CD6",1.0,0.0,True,False,True
"Will you join my campaign?  @Team_HinsonIA is always growing.  Volunteer, chip in funds, or join a coalition today at https://t.co/385fIPni8W #VoteASHLEY #LetsGoWin #IA01",0.0,0.0,False,False,False
